,0,1,2,3,4,5,6,7
0,0.019799784,0.019799784,0.01889455,1.0370114,0.018516121,0.020101672,0.019745244,0.02048143
1,0.017642172,0.019639252,0.018585514,0.018585514,0.017642148,0.018347017,0.018045986,0.01811606
